User,Original_track,Recommended_tracks
User 4),4454: ['Frank Sinatra'] — Why Shouldn't I?),"6940: ['Jerry Vale'] — Non Dimenticar, 97228: ['Tony Bennett'] — Rules of the Road, 95869: ['Dean Martin'] — A Hundred Years From Today, 128998: ['Sammy Davis Jr.'] — Bye Bye Blackbird - Remastered, 96245: ['Dean Martin'] — For You, 95961: ['Percy Faith & His Orchestra'] — I've Grown Accustomed to Her Face - Mono Version, 45759: ['Frank Sinatra'] — When I Lost You, 7210: ['Dean Martin'] — Volare (Nel Blu Di Pinto Di Blu) - Remastered, 26585: ['Frank Sinatra'] — Let's Face the Music and Dance, 139117: ['Tony Bennett'] — Silver Bells"
User 4),"8841: ['Thurl Ravenscroft'] — You're A Mean One, Mr. Grinch)","92824: ['Sofia Vempo'] — Mi me rotate, 126907: ['Bill Bonyun'] — Happiness Song, 42809: ['Harsukh Kikani'] — Kadka Balish Kare Boot Polish, 42226: ['Nuno Soares', 'Youri Popov'] — Fado ligeiro II, 78192: ['Richard Rodgers', 'Various Artists'] — South Pacific: Act II: Happy Talk, 39382: ['Serafeim Gerotheodorou'] — To lene oi koukoi sta vouna, 89143: ['Andrew Lloyd Webber', 'Patrick Wilson', 'Miranda Richardson', 'Simon Callow', 'Ciaran Hinds', 'Victor Mcguire', 'Jennifer Ellison', 'Emmy Rossum'] — Prima Donna, 20407: ['Seweryn Goszczyński'] — Chapter 4.7 - Zamek kaniowski, 1488: ['Эрих Мария Ремарк'] — Часть 73.2 - На Западном фронте без перемен, 31864: ['Levi Stubbs', 'Rick Moranis', 'Michelle Weeks', 'Tichina Arnold', 'Tisha Campbell'] — Feed Me (Git It)"
User 4),8846: ['The Isley Brothers'] — This Old Heart Of Mine (Is Weak For You)),"46683: ['The Isley Brothers'] — Behind A Painted Smile, 116524: ['Marvin Gaye'] — Anna's Song, 52643: ['Johnnie Taylor'] — Last Two Dollars, 160780: ['Marvin Gaye'] — What's Going On - Rhythm 'N' Strings Mix, 83843: ['Bee Gees'] — You Should Be Dancing - Serban Mix, 46053: ['The Supremes'] — A Breathtaking Guy, 47774: ['Four Tops'] — (It's The Way) Nature Planned It, 159647: ['Four Tops'] — I'm Grateful, 83034: ['Marvin Gaye'] — Just To Keep You Satisfied, 81715: ['Sam & Dave'] — I Take What I Want - Mono"
User 4),8864: ['Nancy Sinatra'] — Bang Bang (My Baby Shot Me Down)),"117387: ['Yndio'] — Sin Ti, 19846: ['Ruth Etting'] — Cigarettes, Cigars, 80086: ['The Roberta Martin Singers'] — I Can Make It, 50437: ['Yuri', 'Tatiana', 'Arianna', 'Denise De Kalafe', 'Mijares', 'Pandora', 'Daniela Romo', 'Hernaldo Zuniga', 'Oscar Athie'] — Ven A Cantar, 138623: [""Girls' Generation""] — Gee, 16403: ['Explosions In The Sky'] — Your Hand In Mine, 77489: ['Johannes Brahms', 'William Kapell', 'William Primrose'] — Sonata in F Minor, Op. 120 No. 1: IV. Vivace, 170196: ['Vinny West'] — No Face No Case, 123216: ['Doctor P'] — Flying Spaghetti Monster, 92623: ['Gioachino Rossini', 'Koloman von Pataky', 'Unknown Orchestra'] — Il barbiere di Siviglia: Ecco, ridente in cielo"
User 4),8873: ['The Byrds'] — Eight Miles High),"28201: ['Canned Heat'] — On The Road Again, 9963: ['John Prine'] — Pretty Good, 100697: ['REO Speedwagon'] — Shakin' It Loose, 130886: ['The Flying Burrito Brothers'] — If You Gotta Go, 66610: ['Fleetwood Mac'] — Rhiannon - Live 1977, 64590: ['Bob Dylan'] — I Pity the Poor Immigrant, 162224: ['Little Feat'] — A Apolitical Blues - Live at the Rainbow Theatre, London, UK, 8/3/1977, 97916: ['The Who'] — Whiskey Man, 51078: ['Foghat'] — Slow Ride - Single Version, 29248: ['Jerry Jeff Walker'] — Gettin' By"
User 4),9085: ['Lulu'] — To Sir with Love),"108896: ['Georgette Heyer', 'Irina Salkow'] — Kapitel 122 - Der Page und die Herzogin, 93424: ['Эрнест Хемингуэй'] — Часть 71.2 - По ком звонит колокол, 168112: ['Lin-Manuel Miranda', 'Olga Merediz'] — Hundreds of Stories, 78842: ['Эрнест Хемингуэй'] — Часть 5.2 - Старик и море, 157673: ['David Poleri'] — ""I know that you all hate me"", 19841: ['Bayan Sultan'] — Akşam Olur - Anadolu Koşması, 20821: ['Κώστας Καρίπης'] — Ταμπαχανιώτικος, 62024: ['Harrington Joseph Stafford, Kathy Nolan & Mary Martin'] — I Won't Grow Up, 141217: ['Эрнест Хемингуэй'] — Часть 153.3 - По ком звонит колокол, 148813: ['The Firm'] — You've Lost That Lovin' Feeling"
User 4),9359: ['The Beatles'] — Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009),"10267: ['The Beatles'] — I Want To Hold Your Hand - Remastered 2009, 9511: ['The Beatles'] — Polythene Pam - Remastered 2009, 138138: ['The Beatles'] — Blackbird / Yesterday, 130245: ['The Beatles'] — Sgt Pepper's Lonely Hearts Club Band (Reprise), 9157: ['The Beatles'] — Flying - Remastered 2009, 81911: ['The Beatles'] — A Day In The Life, 65770: ['The Beatles'] — And I Love Her - Remastered 2009, 9436: ['The Beatles'] — Oh! Darling - Remastered 2009, 27942: ['The Beatles'] — Sgt. Pepper's Lonely Hearts Club Band - Remix, 47910: ['The Beatles'] — A Day In The Life - Remastered 2010"
User 4),9370: ['James Taylor'] — Carolina In My Mind - Remastered),"133947: ['Steely Dan'] — Bodhisattva, 11603: ['Dire Straits'] — Lady Writer, 133302: ['Tom Petty and the Heartbreakers'] — A One Story Town, 28843: ['Carole King'] — Tapestry, 85696: ['Bruce Springsteen'] — Badlands - Live at Arizona State University, Tempe, AZ - November 1980, 82193: ['Joe Cocker'] — Let It Be, 166067: ['Paul Simon'] — Adios Hermanos, 29174: ['Montrose'] — Bad Motor Scooter, 114826: ['Johnny Winter'] — Dallas, 135484: ['James Taylor'] — Sweet Baby James"
User 4),9437: ['Bob Seger'] — Ramblin' Gamblin' Man),"47916: ['The Who'] — Quadrophenia, 115161: ['Allman Brothers Band'] — You Don't Love Me - Live At Fillmore East, March 12, 1971, 82348: ['Bob Dylan'] — Winterlude, 30316: ['Dire Straits'] — Lions, 46474: ['Buffalo Springfield'] — Do I Have to Come Right out and Say It, 83871: ['Jackson Browne'] — Nothing but Time - 2018 Remaster, 146798: ['Janis Ian'] — Between the Lines - Remastered, 98860: ['Chicago'] — In the Country - 2002 Remaster, 65019: ['Grateful Dead'] — Death Don't Have No Mercy - Live at the Fillmore West San Francisco, 1969; 2001 Remaster, 52715: ['Joe'] — Good Girls"
User 5),3513: ['MGM Studio Orchestra'] — I Hereby Decree),"58311: ['Charlie Chaplin'] — The Boxing Match, 22016: ['Charlie Chaplin'] — Dreaming of a Home / Smile, 3906: ['Alfred Newman'] — Angharad with the Minister, 126330: ['Charlie Chaplin'] — A Paris Boulevard - Cancan Version, 76533: ['Charlie Chaplin'] — Lunch Time / Charlie in the Machine, 78721: ['Charlie Chaplin'] — Terry's Try-Out / Terry's Theme (Eternally), Piano Solo, 4254: ['Alfred Newman'] — Unused Cue #3 - From “The Song Of Bernadette”, 58253: ['Charlie Chaplin'] — The Millionaire's Home, 44148: ['Adolph Deutsch', 'MGM Studio Orchestra'] — End Title (Seven Brides For Seven Brothers), 41538: ['Alfred Newman'] — Command from the Queen"
User 5),15435: ['blink-182'] — Adam's Song),"104877: ['blink-182'] — I Won't Be Home For Christmas, 121509: ['blink-182'] — The Fallen Interlude, 120340: ['blink-182'] — Enthused, 103771: ['blink-182'] — Wasting Time, 151678: ['blink-182'] — Dumpweed - Live/1999, 34841: ['blink-182'] — Roller Coaster, 165541: ['blink-182'] — Ben Wah Balls, 104266: ['blink-182'] — Carousel, 15825: ['blink-182'] — First Date, 15581: ['blink-182'] — Going Away To College"
User 5),15514: ['Tim McGraw'] — My Best Friend),"107067: ['Zac Brown Band'] — Natural Disaster, 17082: ['Miranda Lambert'] — Gunpowder & Lead, 90510: ['Eric Church'] — Country Music Jesus, 16543: ['John Michael Montgomery'] — Letters from Home, 163879: ['Alabama'] — My Home's In Alabama - Live, 89517: ['Alan Jackson'] — Blessed Assurance, 55155: ['Luke Bryan'] — Run Run Rudolph, 167936: ['Jason Aldean'] — Who's Kissing You Tonight, 134035: ['Alabama'] — She and I, 17506: ['Brooks & Dunn'] — Brand New Man"
User 5),33832: ['Jeru The Damaja'] — Me Or The Papes),"121245: ['Little Brother'] — The Way You Do It, 169277: ['Freddie Gibbs'] — Deeper, 89070: ['MF DOOM'] — Kon Queso, 105835: ['Eminem', 'Nate Dogg'] — Shake That, 18179: ['Kendrick Lamar'] — Sing About Me, I'm Dying Of Thirst, 91824: ['The Alchemist', 'Earl Sweatshirt'] — E. Coli (feat. Earl Sweatshirt), 166216: ['Redman'] — I'll Bee Dat, 69972: ['Digable Planets'] — For Corners, 34601: ['Del The Funky Homosapien'] — Press Rewind, 103885: ['Xzibit'] — Paparazzi - Live"
User 5),"36293: [""Adolescent's Orquesta""] — Aquel Lugar)","106411: [""Adolescent's Orquesta""] — Anhelo, 84675: ['Adolescents'] — Wrecking Crew, 123210: [""Adolescent's Orquesta""] — Virgen, 164653: [""Oscar D'León""] — Siéntate Ahí, 105163: [""Oscar D'León""] — Lloraras, 106394: [""Adolescent's Orquesta""] — Se Acabo El Amor, 49433: ['Adolescents'] — I Hate Children, 14986: [""Oscar D'León""] — Detalles, 54892: ['Puerto Rican Power'] — Tu Cariñito, 72568: ['Tito Rojas'] — Siempre Seré"
User 5),73082: ['The String Cheese Incident'] — This Must Be the Place (Naive Melody)),"135915: ['Shai'] — Come With Me, 57055: ['ShooterGang Kony'] — Charlie, 16132: ['O-Zone'] — Dragostea Din Tei, 86178: ['Calloway'] — I Wanna Be Rich, 166016: ['David Tao'] — 流沙, 18050: ['Mac DeMarco'] — Freaking Out the Neighborhood, 62473: ['Leonard Bernstein', 'West Side Story Ensemble', 'Max Goberman', 'Chita Rivera', 'Larry Kert', 'Carol Lawrence', 'Ken Le Roy', 'Mickey Calin', 'West Side Story Original Broadway Cast'] — West Side Story (Original Broadway Cast): Act I: Tonight (Quintet and Chorus), 17966: ['The Script'] — For the First Time, 154079: ['Flash Ki'] — Finally Found You - Party Remix, 80307: ['Jack Kerouac'] — Bowery Blues (with Steve Allen)"
User 5),85294: ['Grim Reaper'] — See You in Hell),"69441: ['Dream Theater'] — Another Day, 151465: ['Dream Theater'] — Scene Two: I. Overture 1928, 117716: ['Metal Church'] — Highway Star, 135284: ['Dream Theater'] — Wait for Sleep, 164098: ['Savatage'] — 24 Hrs. Ago, 54130: ['DragonForce'] — Fury Of The Storm, 90158: ['HammerFall'] — Last Man Standing, 54348: ['Dream Theater'] — Panic Attack, 101887: ['Metal Church'] — Start the Fire, 137144: ['Falconer'] — Mindtraveller"
User 5),85802: ['Enya'] — Portrait (Out of the Blue)),"33666: ['Enya'] — China Roses, 52757: ['Enya'] — On My Way Home, 32729: ['Enya'] — Shepherd Moons, 55060: ['Enya'] — May It Be, 102114: ['Enya'] — Epona, 102082: ['Enya'] — Triad: St.Patrick / Cú Chulainn / Oisin, 103810: ['Enya'] — Hope Has a Place, 15736: ['Enya'] — A Day Without Rain, 103809: ['Enya'] — Tea-House Moon - Instrumental, 13391: ['Enya'] — On Your Shore"
User 5),85817: ['Whitney Houston'] — Love Will Save the Day),"17609: ['Miguel'] — Sure Thing, 148728: ['Whitney Houston'] — How Will I Know - Acappella, 36967: ['Miguel'] — How Many Drinks?, 14279: ['Mariah Carey'] — Without You, 32556: ['Whitney Houston'] — All The Man That I Need, 104335: ['Whitney Houston'] — I Learned from the Best, 13699: ['Mariah Carey'] — Vision of Love, 119995: ['Mariah Carey'] — Daydream Interlude - Fantasy Sweet Dub Mix, 34319: ['Mariah Carey'] — I Still Believe, 149692: ['Whitney Houston'] — Lover for Life"
User 5),86012: ['Living Colour'] — Glamour Boys),"150149: ['Faith No More'] — RV, 32939: ['Faith No More'] — Midlife Crisis, 164148: ['Living Colour'] — Desperate People, 68965: ['Faith No More'] — Surprise! You're Dead!, 51361: ['Mother Love Bone'] — This Is Shangrila, 164353: ['Faith No More'] — Surprise! You're Dead!, 13230: ['Living Colour'] — Cult of Personality, 164936: ['Mother Love Bone'] — Holy Roller, 117911: ['Faith No More'] — We Care a Lot, 135112: ['Mr. Bungle'] — Slowly Growing Deaf"
User 5),86229: ['Judas Priest'] — Between the Hammer & the Anvil),"67527: ['Judas Priest'] — Screaming for Vengeance, 49256: ['Judas Priest'] — Rapid Fire, 118380: ['Ozzy Osbourne'] — I Don't Know - Live 1981, 134869: ['Judas Priest'] — Battle Hymn, 84105: ['Judas Priest'] — Stained Class, 135130: ['Ozzy Osbourne'] — Party with the Animals, 12852: ['Ozzy Osbourne'] — Shot in the Dark, 84325: ['Judas Priest'] — Steeler, 101051: ['Judas Priest'] — Don't Go, 120895: ['Judas Priest'] — Victim Of Changes"
User 5),88226: ['Phil Vassar'] — Carlene),"56397: ['Eric Church'] — Kill A Word, 101218: ['Hank Williams, Jr.'] — I've Been Down, 34157: ['The Chicks'] — I Can Love You Better, 122907: ['Alan Jackson'] — Hard Hat And A Hammer, 16130: ['Alan Jackson'] — Drive (For Daddy Gene), 14561: ['BlackHawk'] — Goodbye Says It All, 18452: ['Lee Brice'] — I Don't Dance, 35524: ['Brooks & Dunn'] — Hillbilly Deluxe, 36211: ['Darius Rucker'] — Don't Think I Don't Think About It, 73759: ['Blake Shelton'] — Doin' What She Likes"
User 5),88386: ['Janet Jackson'] — Someone To Call My Lover),"15522: ['702'] — Where My Girls At, 165767: ['Vanessa Williams'] — What Child Is This?, 35365: ['Kem'] — I Can't Stop Loving You, 150204: ['SWV'] — Give It To Me, 51822: ['Brownstone'] — Grapevyne, 135068: ['Tevin Campbell'] — Just Ask Me, 106627: ['Maxwell'] — Fistful of Tears, 35556: ['Tevin Campbell'] — Can We Talk, 166015: ['Janet Jackson'] — Rope Burn, 103050: ['Keith Sweat'] — Ten Commandments of Love"
User 5),88584: ['Box Car Racer'] — And I),"121368: ['Box Car Racer'] — Elevator, 167379: ['New Found Glory'] — This Disaster, 166994: ['Box Car Racer'] — Sorrow, 106037: ['New Found Glory'] — Hold My Hand, 137223: ['Box Car Racer'] — Watch The World, 71334: ['Alkaline Trio'] — Stupid Kid, 167965: ['Alkaline Trio'] — Warbrain, 151624: ['Alkaline Trio'] — Fuck You Aurora, 137351: ['Box Car Racer'] — All Systems Go, 71253: ['Alkaline Trio'] — Armageddon"
User 5),"88785: ['Tom Jones', 'Mousse T.'] — Sexbomb)","48552: ['Eric Burdon', 'War'] — Magic Mountain, 56569: ['The Lumineers'] — Ophelia, 38936: ['Samuel Barber', 'Vladimir Horowitz'] — Piano Sonata in E-Flat Minor, Op. 26: III. Adagio mesto, 165434: ['Ian Tyson'] — M.C. Horses, 84221: ['Archie Bell & The Drells'] — Strategy, 102756: ['C & C Music Factory'] — Just A Touch Of Love (Everyday), 41096: ['Jack Teagarden And His Orchestra'] — Persian Rug, 52372: ['E.S.G.'] — Swangin’ and Bangin’, 15775: ['Jill Scott'] — The Way, 4619: ['Bing Crosby', 'Ken Darby Singers', 'John Scott Trotter & His Orchestra'] — White Christmas"
User 5),115424: ['Curtis Mayfield'] — Freddie's Dead),"161673: ['Curtis Mayfield'] — Jesus, 146083: ['Curtis Mayfield'] — Superfly - Single Mix Version, 99099: ['Smokey Robinson & The Miracles'] — We've Come Too Far To End It Now, 48288: ['Curtis Mayfield'] — Billy Jack, 115241: ['The Moments'] — Look What You've Done, 82393: ['Curtis Mayfield'] — Ghetto Child - Demo Version, 71235: ['Tyrone Davis'] — Sure Wasn't Me, 159616: ['Barbara Mason'] — Got To Get You Off My Mind, 113199: ['The Miracles'] — A Heart Like Mine, 114930: ['Smokey Robinson & The Miracles'] — Get Ready"
User 5),115430: ['Carole King'] — Corazón),"12140: ['Glenn Frey'] — The One You Love, 27830: ['Cream'] — I'm So Glad, 102274: ['Chicago'] — What Kind of Man Would I Be?, 132562: ['Carly Simon'] — Just Like You Do, 119706: ['Bob Seger'] — We've Got Tonight, 151173: ['Joe Cocker'] — N'oubliez Jamais, 130680: ['Bob Seger'] — Ivory, 131439: ['Faces'] — Flags and Banners, 28567: ['James Taylor'] — Blossom - 2019 Remaster, 28545: ['The Guess Who'] — American Woman - 7"" Single Version"
User 5),165599: ['Fear Factory'] — Self Bias Resistor),"118315: ['Andrew Lloyd Webber', 'Michael Crawford', 'Sarah Brightman'] — The Phantom Of The Opera - Edit, 123027: ['Laura Marling'] — Ghosts, 54720: ['Enrique Iglesias'] — Do You Know? (The Ping Pong Song), 129137: ['Eddie Harris'] — Exodus, 116673: ['Gino Vannelli'] — Living Inside Myself, 127362: ['Alfred Newman', 'Mike McDonald'] — Marcellus Returns to Capri, 134703: ['Petra'] — Take Me In, 102904: ['Freddy Fender'] — Vaya Con Dios, 69725: ['Mercedes Sosa', 'Ariel Ramírez', 'Hector Zeoli'] — Alfonsina Y El Mar, 133512: ['Stray Cats'] — Look At That Cadillac"
User 5),"60412: ['Robert Schumann', 'Maryla Jonas'] — Kinderszenen, Op. 15: 13. Der Dichter spricht)","112443: ['Pablo de Sarasate', 'Dresdner Philharmonie', 'Heinz Bongartz', 'Ion Voicu'] — Gypsy Airs for Violin and Orchestra, Op. 20, 118528: ['The Dickey Betts Band'] — Rock Bottom, 148553: ['Rubén Blades'] — Desapariciones, 154923: ['Lana Del Rey', 'Sean Ono Lennon'] — Tomorrow Never Came (feat. Sean Ono Lennon), 138880: ['VeggieTales'] — Old McDonald Had A Farm, 16860: ['Tech N9ne'] — Caribou Lou, 102865: ['The Black Crowes'] — Thick N' Thin, 102525: ['Jason Donovan', 'Kylie Minogue'] — Especially for You, 101348: ['Gwen Guthrie', 'Larry Levan'] — Peanut Butter - Larry Levan Mix / Bonus Track, 167716: ['The Hush Sound'] — You Are the Moon"
User 5),"52454: ['Alice In Chains'] — No Excuses - Live at the Majestic Theatre, Brooklyn, NY - April 1996)","14052: ['Alice In Chains'] — Down In A Hole, 14462: ['Alice In Chains'] — No Excuses, 33111: ['Alice In Chains'] — Sickman, 118766: ['Soundgarden'] — Big Dumb Sex, 14566: ['Alice In Chains'] — Rotten Apple, 119027: ['Soundgarden'] — Holy Water, 164464: ['Soundgarden'] — Full On Kevin's Mom, 149498: ['Soundgarden'] — Power Trip, 33823: ['Soundgarden'] — Pretty Noose, 135114: ['Soundgarden'] — Face Pollution"
User 5),84725: ['King Sunny Ade'] — Ja Funmi),"161301: ['Dave McKenna'] — There Will Never Be Another You, 36661: ['Beach House'] — Take Care, 91569: ['LP'] — Lost on You, 87084: ['Wolfgang Amadeus Mozart', 'Wilfried Gahmlich', 'Hellen Kwon', 'Lotte Leitner', 'Herbert Lippert', 'Elizabeth Norberg-Schulz', 'Kurt Rydl', 'Georg Tichy', 'Julia Faulkner', 'Waltraud Winsauer', 'Anna Gonda', 'Hungarian Festival Chorus', 'Budapest Failoni Chamber Orchestra', 'Michael Halasz'] — Die Zauberflöte, K. 620: Act II: Pa-Pa-Pa-Pa-Pa-Pa-Papagena!, 90046: [""Nero's Day At Disneyland""] — Action Winter Journey, 149798: ['The House of Love'] — I Don't Know Why I Love You, 79569: ['Slim Rhodes'] — Gonna Romp and Stomp, 161735: ['Sebastian Hardie'] — Openings, 56843: ['Two Feet'] — I Feel Like I'm Drowning, 85755: ['Pet Shop Boys'] — Heart - 2001 Remaster"
User 5),86699: ['White Zombie'] — Cosmic Monsters Inc.),"122471: ['Mindless Self Indulgence'] — Shut Me Up, 104851: ['Self'] — What A Fool Believes, 150687: ['White Zombie'] — El Phantasmo And The Chicken-Run Blast-O-Rama, 103761: ['White Zombie'] — Blood, Milk And Sky, 17383: ['Mindless Self Indulgence'] — Never Wanted To Dance, 33673: ['White Zombie'] — Super Charger Heaven, 119379: ['White Zombie'] — I Am Legend, 15666: ['Mindless Self Indulgence'] — Faggot, 125967: ['Indu.'] — Aa Re Balamwa Aa, 15485: ['Filter'] — Take a Picture"
User 5),"101964: ['Bruce Springsteen'] — Tenth Avenue Freeze-Out - Live at Meadowlands Arena, E. Rutherford, NJ - August 1984)","88638: ['Fleetwood Mac'] — Dreams - 2002 Remaster, 116136: ['Tom Waits'] — Pasties And A G-String (At The Two O'Clock Club), 98798: ['James Gang'] — Tend My Garden, 100135: ['Sammy Hagar'] — Red, 11031: ['Billy Joel'] — She's Always a Woman, 133328: ['Crosby, Stills & Nash'] — Daylight Again - 2005 Remaster, 134926: ['Traveling Wilburys'] — You Took My Breath Away, 98139: ['Grateful Dead'] — Sitting on Top of the World - Full Length Version, 153844: ['Gillian Welch'] — Hard Times, 65005: ['The Who'] — Tommy, Can You Hear Me? - Live"
